"created_at","tweet_user_id","followers_count","country","name","coordinates","place_type","text","hashtag","game"
"2019-05-10 12:20:41","204366680","1047","United States","Woodbourne","[[[-74.900812, 40.190513], [-74.900812, 40.216226], [-74.876219, 40.216226], [-74.876219, 40.190513]]]","city","Happy for Joe and @HUStormesports success!",NULL,"overwatch"
"2019-05-10 17:14:33","448628593","1668","United States","Huntsville","[[[-86.785881, 34.578426], [-86.785881, 34.833627], [-86.436941, 34.833627], [-86.436941, 34.578426]]]","city","aye that was tough 😂",NULL,"ApexLegends"
"2019-05-10 18:37:01","3150443196","75","United States","South Whittier","[[[-118.05523, 33.917027], [-118.05523, 33.955279], [-118.000561, 33.955279], [-118.000561, 33.917027]]]","city","Overwatch history and lore, Part 2 is up! I absolutely loved writing this for @Templeofgeek and heavily researching… https://t.co/zIhmMmjvKS",NULL,"overwatch"
"2019-05-10 18:39:30","344894137","19964","United States","East Meadow","[[[-73.589148, 40.694463], [-73.589148, 40.749526], [-73.526275, 40.749526], [-73.526275, 40.694463]]]","city","This is cool! 👍",NULL,"Fortnite"
"2019-05-09 04:35:52","16245889","1084","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","I just need one JUST 1 challenge to finish before season 8 ends in a few hours in #Fortnite. Only need two more top… https://t.co/KCuI2nHFYC","['Fortnite']","Fortnite"
"2019-05-09 12:25:17","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Alas deltas filtradas
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/L3UBLsy5Lg","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 12:35:18","279404232","430","Dominican Republic","anto Domingo de Guzmán","[[[-69.996319, 18.424798], [-69.996319, 18.546752], [-69.860465, 18.546752], [-69.860465, 18.424798]]]","city","Nueva escopeta!!!
.
.
Créditos de la imagen a fortnitefeed 
#Season9IsHere #Season9Fortnite #Fortnite #FortniteNews… https://t.co/C23i0qfKDi","['Season9IsHere', 'Season9Fortnite', 'Fortnite', 'FortniteNews']","Fortnite"
"2019-05-09 12:36:02","743068832235806720","98","Australia","Perth (WA)","[[[115.617614, -32.675715], [115.617614, -31.624486], [116.239023, -31.624486], [116.239023, -32.675715]]]","city","New #fortnite event/season is live !!! But im playing #overwatch .... ;)

https://t.co/mNuL18WnWO https://t.co/efpv0m5oe3","['fortnite', 'overwatch']","Fortnite"
"2019-05-09 12:39:53","2915456519","154","Canada","Toronto","[[[-79.639319, 43.403221], [-79.639319, 43.855401], [-78.90582, 43.855401], [-78.90582, 43.403221]]]","city","How y’all feeling bout the new szn??? #Fortnite #season9","['Fortnite', 'season9']","Fortnite"
"2019-05-09 10:13:12","858164310803173376","20","Deutschland","Lichtenstein","[[[9.216559, 48.387546], [9.216559, 48.462101], [9.315688, 48.462101], [9.315688, 48.387546]]]","city","R.I.P. Fortnite Was habt ihr getan!?!?!? #fortniteleaks #follow #fortnite #fortnitexavengers #fnbr #avengers… https://t.co/Sm4TMRrmfG","['fortniteleaks', 'follow', 'fortnite', 'fortnitexavengers', 'fnbr', 'avengers']","Fortnite"
"2019-05-09 09:49:44","2202381968","8","Uzbekistan","Uzbekistan","[[[55.996639, 37.184334], [55.996639, 45.599678], [73.132279, 45.599678], [73.132279, 37.184334]]]","country","В Дотку играю 😁😁😁
#dota2 #dota #game #playingdota #game #playing #computergame #razicoff_a1g #razicon #razicoff… https://t.co/eN1Vf0cj6f","['dota2', 'dota', 'game', 'playingdota', 'game', 'playing', 'computergame', 'razicoff_a1g', 'razicon', 'razicoff']","dota2"
"2019-05-09 10:52:07","108159695","530","United States","Melrose Park","[[[-87.903492, 41.888952], [-87.903492, 41.919399], [-87.824303, 41.919399], [-87.824303, 41.888952]]]","city","#Fortnite  #Season9 skins remind me of Overwatch","['Fortnite', 'Season9']","Fortnite"
"2019-05-09 11:17:58","1121917049737842688","8","Japan","Yokohama City Kohoku Ward","[[[139.583855, 35.487034], [139.583855, 35.560003], [139.659928, 35.560003], [139.659928, 35.487034]]]","city","Pizza and Season9! #FORTNITE 
シーズン9がローンチしたので
ピザでお祝いじゃ🍕❤️#ロブお疲れ様 https://t.co/Td2IYy8vdU","['FORTNITE', 'ロブお疲れ様']","Fortnite"
"2019-05-09 11:20:52","1121917049737842688","8","Japan","Yokohama City Kohoku Ward","[[[139.583855, 35.487034], [139.583855, 35.560003], [139.659928, 35.560003], [139.659928, 35.487034]]]","city","Pizza and Season9! #FORTNITE
シーズン9がローンチしたので
今宵はピザじゃ🍕❤️ #ロブお疲れ様💮 https://t.co/TAlks7l7ML","['FORTNITE', 'ロブお疲れ様']","Fortnite"
"2019-05-09 11:21:12","279404232","430","Dominican Republic","anto Domingo de Guzmán","[[[-69.996319, 18.424798], [-69.996319, 18.546752], [-69.860465, 18.546752], [-69.860465, 18.424798]]]","city","Mapa de la season 9 fortnite!!!
.
.
#Fortnite #FortniteNewMap #Season9IsHere #Season9Fortnite en Santo Domingo, Dom… https://t.co/fnHtC1HdTd","['Fortnite', 'FortniteNewMap', 'Season9IsHere', 'Season9Fortnite']","Fortnite"
"2019-05-09 11:40:18","932608374625198080","47","India","Dehradun","[[[77.882808, 30.227984], [77.882808, 30.413361], [78.134712, 30.413361], [78.134712, 30.227984]]]","city","#lol #funny #memes #meme #follow #like #fun #lmao #dankmemes #love #dog #funnymemes #art #dank #fortnite… https://t.co/v3CU9OHGfY","['lol', 'funny', 'memes', 'meme', 'follow', 'like', 'fun', 'lmao', 'dankmemes', 'love', 'dog', 'funnymemes', 'art', 'dank', 'fortnite']","Fortnite"
"2019-05-09 11:43:41","555520981","1095","United States","Georgetown","[[[-75.413361, 38.665959], [-75.413361, 38.707712], [-75.363777, 38.707712], [-75.363777, 38.665959]]]","city","So how do you guys like Season 9 my opinion it’s great I like the future theme and the Battle Pass is good good ski… https://t.co/LL84M0riVd",NULL,"Fortnite"
"2019-05-09 12:12:01","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Nuevos pisos picados
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/TTOT8pZ4yP","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 12:13:05","2787343196","107","United States","New York","[[[-74.255641, 40.495865], [-74.255641, 40.91533], [-73.699793, 40.91533], [-73.699793, 40.495865]]]","admin","When I was 3 years old I was terrified of Nemesis. #ResidentEvil #ResidentEvil3Nemesis #Meme #Memes #MemesDaily… https://t.co/d2EMEYliIv","['ResidentEvil', 'ResidentEvil3Nemesis', 'Meme', 'Memes', 'MemesDaily']","Fortnite"
"2019-05-09 12:52:33","50500546","926","Brasil","Guarulhos","[[[-46.570847, -23.509957], [-46.570847, -23.274203], [-46.336966, -23.274203], [-46.336966, -23.509957]]]","city","Confira as melhores listas de Ladino - Ascensão das Sombras
#cardnamanga #hearthstone  https://t.co/yDmJBHbp0d","['cardnamanga', 'hearthstone']","Hearthstone"
"2019-05-09 01:39:49","719191886","1729","United States","Henderson","[[[-115.158143, 35.917793], [-115.158143, 36.094719], [-114.918531, 36.094719], [-114.918531, 35.917793]]]","city","Thank you so much again for letting me play with you @DMORGII !! This was a great experience and loved it!! It was… https://t.co/LURehbmqp7",NULL,"Fortnite"
"2019-05-09 12:55:06","2738202983","1695","United States","North End","[[[-71.058561, 42.360534], [-71.058561, 42.368312], [-71.051, 42.368312], [-71.051, 42.360534]]]","neighborhood","@FortniteGame fix your game. Every update you guys do, the game gets worse. Give us the pump back. #fortnite","['fortnite']","Fortnite"
"2019-05-09 12:59:03","553888325","126712","Brazil","Sao Paulo","[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]","city","Qual seu personagem preferido do Lolzinho hein? Eu queria um bonequinho do Viktor! #leagueoflegends #thedocil… https://t.co/wUlRu8ECf1","['leagueoflegends', 'thedocil']","LeagueOfLegends"
"2019-05-09 12:15:00","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Trailer pase de batalla
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/Y8v4Ij7M8V","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 12:21:42","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Skins del par de batalla
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/0EJh92FJPj","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 12:23:41","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Nuevo juguete filtrado
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/hCt4kIHYLM","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 02:03:38","1032729091","186","United States","Sanford","[[[-81.347775, 28.738984], [-81.347775, 28.829384], [-81.218468, 28.829384], [-81.218468, 28.738984]]]","city","Games with @TizzlePrimetime while we watch the #Warriors game https://t.co/yjzeVUMwVO #twitch #fortnite #apex #smallstreamer #affiliate","['Warriors', 'twitch', 'fortnite', 'apex', 'smallstreamer', 'affiliate']","Fortnite"
"2019-05-09 02:12:15","1070406703127117824","15","France","Paris","[[[2.224101, 48.815521], [2.224101, 48.902146], [2.469905, 48.902146], [2.469905, 48.815521]]]","city","🙀 trop rapide pour toi mon pote ! So speed quickcope sniper ! 
@twitch -hmonsterfr 
#fortnite #videogames #video… https://t.co/0wYbOzZaSb","['fortnite', 'videogames', 'video']","Fortnite"
"2019-05-09 14:24:39","884414229608112130","210","Brazil","Caxias do Sul","[[[-51.288015, -29.343064], [-51.288015, -28.794184], [-50.782039, -28.794184], [-50.782039, -29.343064]]]","city","Com a chegada da nova Season no @fortnite , o mapa ficou assim. Curtiram as mudanças? Hoje teremos live as 16h, esp… https://t.co/t2bMsqTTNF",NULL,"Fortnite"
"2019-05-09 13:02:30","338830869","117","United States","West Hartford","[[[-72.786564, 41.717959], [-72.786564, 41.806675], [-72.713899, 41.806675], [-72.713899, 41.717959]]]","city","So I thought about redownloading @FortniteGame to check out the new map and battle pass. Until I found out they vau… https://t.co/w808Fo904A",NULL,"Fortnite"
"2019-05-09 02:13:42","880468566268678145","216","United States","Lubbock","[[[-102.033765, 33.44712], [-102.033765, 33.693933], [-101.760581, 33.693933], [-101.760581, 33.44712]]]","city","Live rn! https://t.co/TqwNmwLqfS #fortnite https://t.co/DhKeivhVkj","['fortnite']","Fortnite"
"2019-05-09 04:42:59","173706862","289","Argentina","Tandil","[[[-59.182929, -37.348006], [-59.182929, -37.289225], [-59.082804, -37.289225], [-59.082804, -37.348006]]]","city","Llega la gran final y no te la podes perder!!!!

Vamos!!!!!

Desde el @ElTheam estamos preparando todo para que sea… https://t.co/Lw1h73JNq1",NULL,"Fortnite"
"2019-05-09 13:18:50","568406949","3197","United States","Detroit","[[[-83.288056, 42.255085], [-83.288056, 42.450488], [-82.91052, 42.450488], [-82.91052, 42.255085]]]","city","‘‘Tis the season 😂😇
.
.
.
.
.
.
.
.
.
.
.
.
#meme #memes #funny #dankmemes #memesdaily #lol #funnymemes #dank… https://t.co/dfERACKw5d","['meme', 'memes', 'funny', 'dankmemes', 'memesdaily', 'lol', 'funnymemes', 'dank']","Fortnite"
"2019-05-09 13:29:19","1125084784395530243","5","United States","Marion High School","[[[-85.668879, 40.539101], [-85.668879, 40.539101], [-85.668879, 40.539101], [-85.668879, 40.539101]]]","poi","Getting better day by day, need to get in qn org real quick.
#FortniteSeason9 #FortniteXAvengers #FortniteCreative… https://t.co/ypmhgRsMPm","['FortniteSeason9', 'FortniteXAvengers', 'FortniteCreative']","Fortnite"
"2019-05-09 15:27:39","555520981","1095","United States","Georgetown","[[[-75.413361, 38.665959], [-75.413361, 38.707712], [-75.363777, 38.707712], [-75.363777, 38.665959]]]","city","Gotta complete my week 1 challenges when I get home from work and all night will be Team Rumble grind get mad XP an… https://t.co/lApdKAR48W",NULL,"Fortnite"
"2019-05-09 15:37:45","240708971","81","España","San Sebastián","[[[-2.086689, 43.217639], [-2.086689, 43.338104], [-1.888733, 43.338104], [-1.888733, 43.217639]]]","city","Mecha ready!!
#lootgaming #overwatch en Donostia-San Sebastián, Spain https://t.co/opyhOrU1iE","['lootgaming', 'overwatch']","overwatch"
"2019-05-09 09:29:30","1114814712527462401","20","Japan","Sapporo City Kita Ward","[[[139.587899, 35.914468], [139.587899, 43.189817], [141.441803, 43.189817], [141.441803, 35.914468]]]","city","PS4 PAD勢 アジア一位のキル集
#2【フォートナイト】 https://t.co/3YX2uL8uzP @YouTubeより
見てね！！チャンネル登録高評価〜⭐️
#キル集
#Fortnite","['キル集', 'Fortnite']","Fortnite"
"2019-05-09 09:40:17","2914611207","21","France","Chessy","[[[2.747662, 48.854587], [2.747662, 48.889152], [2.791803, 48.889152], [2.791803, 48.854587]]]","city","Сели за кастерами 
#dotamajor #dota2 #mdl2019 #disnaylandparis #day1mdldisney #france🇫🇷 #paris #major @ Disneyland… https://t.co/cduHuFkQaj","['dotamajor', 'dota2', 'mdl2019', 'disnaylandparis', 'day1mdldisney', 'france', 'paris', 'major']","dota2"
"2019-05-09 13:48:37","3400672173","379","France","Caen","[[[-0.413428, 49.153091], [-0.413428, 49.216178], [-0.33049, 49.216178], [-0.33049, 49.153091]]]","city","🔴 EN LIVE ! C'est parti pour la saison 9 de #Fortnite ! Rdv sur ma chaîne #twitch : https://t.co/vZLxRIxk2o… https://t.co/e1kwdr0W22","['Fortnite', 'twitch']","Fortnite"
"2019-05-09 19:17:08","740886552","188","United States","California","[[[-124.482003, 32.528832], [-124.482003, 42.009519], [-114.131212, 42.009519], [-114.131212, 32.528832]]]","admin","#overwatch #ptr #customgames #workshop #aimbot #symmetra https://t.co/SXIOfWbVX2","['overwatch', 'ptr', 'customgames', 'workshop', 'aimbot', 'symmetra']","overwatch"
"2019-05-09 14:06:02","555520981","1095","United States","Georgetown","[[[-75.413361, 38.665959], [-75.413361, 38.707712], [-75.363777, 38.707712], [-75.363777, 38.665959]]]","city","People gotta stop trolling and complaining saying season 9 wasn’t better then season 8 y’all know damn well this se… https://t.co/WauxVmB8cZ",NULL,"Fortnite"
"2019-05-09 19:39:02","85919619","4308","España","Aranjuez","[[[-3.881487, 39.884537], [-3.881487, 40.130601], [-3.51354, 40.130601], [-3.51354, 39.884537]]]","city","Torneo de #fortnite en #Freakids Abierto el plazo de inscripción. Acércate a @freaklances en Calle Postas 61C o ins… https://t.co/fUpQck5IAj","['fortnite', 'Freakids']","Fortnite"
"2019-05-09 16:12:13","993818311988146176","10","France","Couzon","[[[3.079381, 46.616594], [3.079381, 46.669158], [3.159093, 46.669158], [3.159093, 46.616594]]]","city","@Soolking #africajungle #dzpower #likeforlikes #like4likes #likelike #algerienne #maroc #soolking😎🚬🔫💵😈💜 #soolking k… https://t.co/8LLxcf7rfV","['africajungle', 'dzpower', 'likeforlikes', 'like4likes', 'likelike', 'algerienne', 'maroc', 'soolking', 'soolking']","Fortnite"
"2019-05-09 16:21:23","736649979461242880","586","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","Happy Season 9 everyone! #Fortnite https://t.co/zdmUg8OgzT","['Fortnite']","Fortnite"
"2019-05-09 19:42:17","95983123","272","United States","Manhattan","[[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]]","city","#art #grateful #magick #meditation #seeokc #ontheroad #drawing #wtcch #fortnite #flowers #cows #zombies #cooks… https://t.co/xtSDD9fFg0","['art', 'grateful', 'magick', 'meditation', 'seeokc', 'ontheroad', 'drawing', 'wtcch', 'fortnite', 'flowers', 'cows', 'zombies', 'cooks']","Fortnite"
"2019-05-09 17:20:08","1123738043490476033","7","United States","Fountain","[[[-104.747972, 38.663766], [-104.747972, 38.74665], [-104.638373, 38.74665], [-104.638373, 38.663766]]]","city","Big rip boys😤
#FortniteSeason9 #fortnite https://t.co/hj4jNX9ZU0","['FortniteSeason9', 'fortnite']","Fortnite"
"2019-05-09 23:00:54","1828607995","550","United States","North Carolina","[[[-84.321948, 33.752879], [-84.321948, 36.588118], [-75.40012, 36.588118], [-75.40012, 33.752879]]]","admin","Fortnite Montage- Pray Everyday 
Go show some love🙏🏽♥️ https://t.co/2VOdu5pX1p #Fortnite #Montage","['Fortnite', 'Montage']","Fortnite"
"2019-05-09 19:54:07","751259611974565888","18","United States","Massapequa Park","[[[-73.464521, 40.652099], [-73.464521, 40.705188], [-73.436512, 40.705188], [-73.436512, 40.652099]]]","city","@EpicGames as a dad if two kids #Fortnite junkies, all I ask of you is to release new shit on Fridays!!!! Please  please please! 🤬🤬🤬","['Fortnite']","Fortnite"
"2019-05-09 20:14:03","736649979461242880","586","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","Impulse Grenades domination 💯🔥 
#Fortnite #FortniteBR #FortniteClips https://t.co/KgAvj53oI5","['Fortnite', 'FortniteBR', 'FortniteClips']","Fortnite"
